author,anomaly_score_iforest,anomaly_score_lof
Bohumír Staníček,-0.055306378089036046,1.0794474
Jitka Krůtilová,-0.055333610775983255,1.0954471
Tomáš Chalupský,-0.055350210940980415,1.0302875
Simecek Budislav,-0.05535432988336936,1.0596504
Vojtěch Tománek,-0.05535609251512791,1.0553296
Růžena Horňáčková,-0.05536013342086865,1.0979419
Josef Kalenda,-0.05536419474781934,1.1081513
Lukáš Dočkal,-0.05537072895218331,1.0821573
Milan Houska,-0.05539086605585092,1.0392958
Lubomír Lanča,-0.05541973539246858,1.0333068
David Slouf,-0.05542418685753475,1.1777004
Franta Sedlák,-0.05543704262697713,1.0600517
Kateřina Hanáková,-0.05544053866251264,1.1504028
Martin Lesňák,-0.05544439380448091,1.0166154
František Vágner,-0.05545097305983371,1.0429237
Vít Nesvadba,-0.055467031795793154,1.042105
Aleš Blaťák,-0.055479105508863036,1.0541254
Mira Zapletal,-0.05548090625656005,1.1623521
Pavel Bártek,-0.055482644225904154,1.0692035
Petr Bina,-0.055487983706627164,1.0847824
Jaroslav Martínek,-0.055493562817218345,1.1075972
Bohumil Křivka,-0.05549768872192068,1.1600873
Jiří Kunc,-0.05550383905616357,1.0849273
Rostislav Kopec,-0.05553211596558805,1.0920055
Antoním Koneček,-0.055533122556156334,1.075515
Lubomír Koudelka,-0.055548927357288225,1.0357087
Romana Čermáková,-0.05554900644105176,1.0124072
Marketa Sinecká,-0.05556429330313151,1.0155705
Verner Fonš,-0.055576492767130614,1.018008
Jarek Musial,-0.05560159214271426,1.0487025
Jiří Ptáček,-0.055616014705784034,1.0409065
Petr Nosil,-0.05562104862135908,1.0347191
Zdeněk Bortl,-0.055622840047503896,1.12876
Vladimír Papírek,-0.055624978161051775,1.0095127
Jana Zapletalová,-0.055630649763530104,1.0233542
Ivan Požár,-0.05563975194389004,1.026777
Pavel Rakusan,-0.05564539424997372,1.0595117
Popelka Lukas,-0.05564900002182799,1.0730006
Jana Kůtková,-0.055652885271359365,1.0093721
Martin Jezek,-0.05565965165132386,1.1725317
Michal Jílek,-0.05566060227699021,1.0781885
Jiří Janeček,-0.055663897726236755,1.1498207
Karel Šeller,-0.055673209083307196,1.0098937
Ales Hadek,-0.05567334557316056,1.123421
Hana Kárníková,-0.05569408808965315,1.0402237
Milan Polako,-0.05570433551853449,1.1746767
Miroslav Trtek,-0.05571400665912796,1.2014577
Michal Bárta,-0.05571577808354916,1.010323
Jaroslav Bily,-0.05571958809435995,1.1047068
Radek Sejkora,-0.055725976172292635,1.031785
Šárka Hlaváčková,-0.055746841605915975,1.1061261
Jiří Zevl,-0.05574973711352982,1.1154921
Miroslav Kindl,-0.055749876738712845,1.0876291
Jiří Havránek,-0.05575412104417071,1.1249931
Mirek Kocurek,-0.055759304359998374,1.0663036
Ivan Vicen,-0.055764128584106065,1.0200511
Miloš Rybář,-0.055774401458657474,1.2387148
Jan Suja,-0.055797283952715215,1.1184
Michal Přikryl,-0.055802911475432426,1.1444472
Jirka Kočí,-0.05581413839705929,1.0975299
Frantisek Hudec,-0.0558218082569244,1.0879706
Jaroslav Spurný,-0.055844698801646664,1.1484878
Jaroslav Lipowski,-0.05585184324116027,1.0339884
Pavel Hubený,-0.055860810416482,1.045119
Stanislav Pařízek,-0.05586496588336931,1.1443574
Martin Jan František,-0.055871428521993116,1.0853287
Zbynek Parma,-0.0558748479032507,1.0985062
Jana Jandíková,-0.055880522786061815,1.1460382
Michal Laube,-0.0558831804802416,1.1041355
Pavel Mirka,-0.055904404811191855,1.0567396
Vladimír Zelený,-0.05590719852219572,1.1185315
Jiří Mikan,-0.05591395897957657,1.0320191
Jan Novy,-0.05591702960052214,1.0658045
Jan Lugar,-0.055917657414475797,1.1080965
Jiri Novak,-0.05593657433475385,1.1359591
Radim Palzer,-0.05595686738694128,1.0461656
Roman Fafek,-0.05596357608822422,1.1245111
Krawiec Radim,-0.05597125278621096,1.1051995
Jana Duffková,-0.05597437110289094,1.1313982
Petr Ondráček,-0.05600249700026566,1.0727195
Jitka Fuksová,-0.05601363592289593,1.0242519
Vendula Zemanová,-0.056027943027099236,1.1168668
Roman Štrajt,-0.05603147915630213,1.1138756
Jana Kabelkova,-0.05604165237342901,1.0561521
Frantisek Fida,-0.056048283971337765,1.0404627
Štěpán Malák,-0.056067977466643826,1.173583
Petr Kopecký,-0.05608214400596734,1.023207
Josef Šilhán,-0.056090799175835426,1.0144364
Jarda Hifista,-0.05609361198610385,1.1073031
Milan Rakušan,-0.05609774869596501,1.0243838
Roman Myška,-0.05612809837828692,1.189093
Martin Kamler,-0.056135133756683275,1.0535944
Jan Bock,-0.05614427332788757,1.0395482
Miroslav Martinkovic,-0.05614640514520869,1.0405941
Zuzana Alexa,-0.05614960088655352,1.0393466
Pavlina Taborska,-0.05615094366326112,1.0613577
Jiří Dvořáček,-0.05615515797664061,1.0972307
Josef Tomek,-0.056159542120799044,1.1252153
Klára Janoušková,-0.05616175378882926,1.0050725
Jan Poustka,-0.056162384769211704,1.0330417
Milan Ostrý,-0.05617241573033155,1.1519191
Novák Jan,-0.05618584610803351,1.1011548
Pavlina Suky,-0.05618964433279733,1.1142943
Helena Náprstková,-0.056197575546609535,1.037182
Radek Ondřich,-0.056203726487424666,1.0927783
Standa Novák,-0.056208280417079315,1.0781779
Petr Wala,-0.056221522626656195,1.1020455
Milan Matohlina,-0.056245678548535516,1.0186422
David Dostálek,-0.0562680682738641,1.0887902
Stuc Jan,-0.05627416882497127,1.1007224
František Pecen,-0.056291383880115065,1.0436817
Dan Kolínský,-0.05629938534321477,1.1874477
Josef Heršl,-0.056308950211944264,0.99839735
Jiří Srnka,-0.05631851174837338,1.0078968
Stanislav Stan,-0.05632376287913721,1.0205172
František Kopal,-0.05634004744826904,1.0431798
David Švajda,-0.05634774252205499,1.0079346
Tom Policky,-0.05634873663289064,1.1088822
Václav Salášek,-0.05636011555914838,1.0906663
Jirka Adámek,-0.05637100159399311,1.118182
Václav Zima,-0.05637412880377207,1.0276308
Jan Oščádal,-0.05638067292433324,1.2130291
Miloslav Týnek,-0.05638239151212904,1.0558435
Jiří Kompas,-0.05638955817759517,1.0701792
Lukáš Musil,-0.05640584486621025,1.0113298
Petr Pěnička,-0.05640585775843365,1.0331827
Lukáš Koňařík,-0.05643242770827239,1.1072598
Karel Vondracek,-0.056444041577724535,1.0578856
Jose Hanzelin,-0.05644984462978597,1.0264064
Lukas Vrana,-0.0564514322661549,1.1086823
Petr Mora,-0.05645666978000785,1.1634333
Josef Kroupík,-0.05645998264129798,1.0385997
Vilma Trčková,-0.05648066298851312,1.0751292
Marek Matiko,-0.05648243228886424,1.0112729
Tomáš Malý,-0.05649503424546404,1.1757128
Miloslav Stanek,-0.05649648451382083,0.9911648
Tomáš Mutl,-0.056497335125959114,1.0845811
Jiří Voneš,-0.05650400031355385,1.0180048
Dalibor Palatka,-0.056508219264305826,1.0140541
Ulbert Michal,-0.056510576569671844,1.1006846
Jan Rozot,-0.05652306178607425,1.1319182
Petr Smitek,-0.05652525988446683,1.0352889
Radim Lupik,-0.0565711680638219,1.1131752
Robert Kubat,-0.05657223376061915,1.0615307
Katka Doupnikova,-0.05657830159811922,1.0625967
Josef Vejnar,-0.056581994882958175,1.1157857
Miroslav Štefl,-0.056615876642716834,1.1137421
Ondřej Kudrna,-0.0566400621956229,1.1743582
Pavel Rehberger,-0.05664067178729759,1.1133555
Petr Němec,-0.05664500125164762,1.0207969
Michal Procházka,-0.05664592027446291,1.0748107
Jaroslav Kantor,-0.05665723681698237,1.1146524
Ivan Zverka,-0.05666177716703791,1.0887966
Jan Kavan,-0.05667409784988281,1.109071
Jan Rybenský,-0.05669060417285959,1.084894
Jenda Hlava,-0.05669438860612802,1.0403225
Jan Blažek,-0.05672077205054188,0.99323684
Jan Dolenský,-0.05672937727433103,1.1551278
Petr Suchý,-0.05673031202287243,1.0467869
Pavel Suveges,-0.05674049586417079,1.1181196
Klokocnik Milos,-0.05674459511796642,1.0106503
Evžen Trexler,-0.05675759422890525,1.1036155
Eva Mrkvová,-0.05676339558249066,1.1567589
Filip Burda,-0.056764935360445135,1.0727609
Martin Hlavatyn,-0.05676666885240017,1.0443366
Kamecek Jiri,-0.05677540550262422,1.1311558
Jan Tonar,-0.05678011866859334,1.1285785
Josef Manda,-0.056797388895802936,1.1504405
Jarda Koukal,-0.056798276581492835,1.0127715
Jan Elf,-0.05681048998496391,1.0232257
Martin Mikota,-0.056814793815124665,1.0457098
Zdeněk Kuliha,-0.05682993418816212,1.2153611
Marie Škorpíková,-0.056830940802939045,1.1469421
Franta Henig,-0.05683671914789851,1.1212794
Libor Moučka,-0.056837750063423065,1.0006773
Petr Akum,-0.05683777101799037,1.0065792
Vladimír Macura,-0.05684412481697099,1.0909021
Přema Šnek,-0.05684421798852529,1.1347764
Antonín Weiser,-0.0568539705563223,1.0873927
Jiří Strejček,-0.05685414379655912,1.1253898
Jindřich Florián,-0.056858707808204956,1.0591605
Petr Matuška,-0.056868712353642104,1.1536839
Tomáš Křepinský,-0.05687719831018978,1.1359179
Aleš Kadlec,-0.05687762057525758,1.0786949
Vladimír Tóth,-0.05688612925327935,1.1099457
Vladislav Krčmář,-0.056888111274091546,1.199372
Květa Loužecká,-0.05688820513679915,1.1555274
Robert Krsek,-0.056895012562523106,1.138088
Vit Nosek,-0.056910642266900735,1.158106
Soňa Bucharová,-0.0569281993720821,1.1155074
Milena Majerová,-0.05693390010111371,1.0016277
Miroslav Med,-0.05694520233716466,1.0501279
Michal Fairaizl,-0.05694720150056237,1.1073121
Jaroslav Valík,-0.0569619105261982,1.0896965
Tomas Kristek,-0.05697318120064704,1.131599
Tony Novák,-0.05698058118692739,1.0568261
Miloslav Vašíček,-0.05700613377425545,1.1374607
Drahomíra Krejčí,-0.0570124185348409,1.0007565
Pavel Hrabal,-0.05702309404493294,1.1333382
Ranc Vladimir,-0.05703083748421611,1.0425336
Vladimir Zachoval,-0.05703777886505468,1.0270308
Pavla Krištofová,-0.057047185251703214,1.10103
Antonín Pop,-0.05705691768140014,1.154668
Zbyněk Fňukal,-0.05706511771004946,1.0235952
Adrian Baštař,-0.057066188675975016,1.0544167
Petr Patt,-0.057072023712152864,1.0176288
Maja Barková,-0.05708642126968816,1.0501902
Petr Zindulka,-0.05708762979337906,1.0136726
Ivana Oslejšková,-0.05708840484866318,0.9968004
František Jedlička,-0.05708943896254892,1.0811374
Martin Krátký,-0.0571023687922213,1.1114175
Apolinarie Rubešová,-0.0571026997940452,1.0215722
Miroslav Supacek,-0.057113300289435676,1.0130166
Anděla Čečilová,-0.05711831258396877,1.076133
Kamil Zsiray,-0.05712062670062351,0.99292135
Jaroslav Dyk,-0.057121190222305496,1.0958233
Janouš Karel,-0.05712201917886939,1.084137
Josef Šátava,-0.05714139849749056,1.0820401
Josef Mixa,-0.057144709144338335,1.024209
Jan Cerny,-0.05714683244038388,1.100853
Zdeněk Zelený,-0.05715343904250825,1.1174829
Vit Otahal,-0.05716113191796712,1.0585881
Miloslav Staněk,-0.057183058247291196,1.0164026
Jaroslava Kolaříková,-0.05719299808477285,1.0594254
Petr Valentik,-0.0571971214748328,1.073458
Michal Smelik,-0.05719848246009046,1.1809348
Karolína Nováčková,-0.057210540921674546,1.1603148
Miroslav Mráz,-0.05722468387511148,1.1216216
Ivo Zoul,-0.05723346086769843,1.2068737
Tomáš Hobzík,-0.05725834724907214,1.049278
Tomík Halin,-0.05725869358200569,1.2675315
Petr Valenta,-0.05727486858409586,1.0331534
Karel Svoboda,-0.05728414967048773,1.0799863
Jan Koucký,-0.057298512379319044,1.060162
Karel Vorálek,-0.05730752820529239,1.0738033
Edita Janáčková,-0.05735482834268668,1.0559391
Radek Hejnyš,-0.05735965128811005,1.11675
Václav Molcar,-0.057393145952973956,1.0330614
Radka Erová,-0.057398344986914374,1.0001374
Johana Kovarova,-0.057400584494239626,1.0363117
Roman Tobolka,-0.057403521051511586,1.0219308
Jan Orel,-0.05740510340930932,1.1367071
Vlastimil Heryšer,-0.05743724372838033,1.0064762
Milan Polák,-0.05744297444830154,1.0379962
Lenka Nová,-0.057450644571409915,1.132592
Zdeněk Kužela,-0.05746013881348061,1.1875008
Radek Křeček,-0.05747699319665556,1.0205702
Pavel Rakušan,-0.05748812103842471,1.0243347
Vlasta Suchodovská,-0.05749539253271385,1.1224127
Jonáš Filip,-0.057500277751085405,1.0346981
Josef Kohout,-0.05750939314616621,1.1830723
Jiří Moravec,-0.057515421357181906,1.1367422
Eleonora Tkadlecova,-0.057516751635717456,1.1609921
Helena Rajzlerová,-0.05754080217904589,1.0701544
Jindřich Hegr,-0.057543535057429984,1.1587149
Jindra Kavan,-0.05754685701670015,1.0537136
Jiří Knobloch,-0.05756183809929788,1.0559123
Jan Murai,-0.057562401477220415,1.1107264
Jiří Zelenka,-0.05757822954045633,1.1226654
Petr Řepík,-0.05758827738609429,1.0891414
Zdeněk Novotny,-0.05759116446618501,1.0081278
Pavel Vodička,-0.05759810452220282,1.0520767
Pavel Gal,-0.05761147937392719,1.003162
Petr Hradecký,-0.05763546574834705,1.0235384
Vladimír Čech,-0.057645569175228784,1.1367552
Vladimír Pilc,-0.057650155551872584,1.0662661
Vladimír Smolík,-0.05765577910774111,1.0270972
Vláďa Hladík,-0.05765685190609399,1.0584667
Jan Feher,-0.05767314521861422,1.165622
Matějka Karel,-0.057675790050053966,1.0681089
Jiří Houra,-0.057676356649699556,1.006808
Jiří Kropáček,-0.057676817684642,1.2817469
Martina Nová,-0.05769684068122383,1.2009451
Tom Mašek,-0.05770222116527063,1.0364164
Bořek Šacler,-0.05770304659967124,1.0121475
Jaroslava Mareschová,-0.05770335103014018,1.022731
Petr Smolík,-0.05770701213132284,1.0641954
Veronika Gebouská,-0.05771003345800335,1.0466692
Jan Korecky,-0.057718671906032026,1.1613846
František Novotný,-0.05772528143651162,1.020145
Václav Jaroš,-0.05772884226030006,1.1371285
Mirek Cáfa,-0.05772908521960923,1.1269732
Jaroslav Kovařík,-0.05773104068073409,1.0876205
Antonín Prokop,-0.05773875503478987,1.1512437
Martin Pipota,-0.057756066977567244,0.9944196
Pavel Nováček,-0.057770990282192736,1.0450653
Rostislav Žebrok,-0.05778768459158995,1.128909
Smrkovsky Jan,-0.05780138767659987,1.0786642
Martin Křupala,-0.057802754429081005,1.0406804
Miloslav Bílek,-0.05780946880006088,0.99760103
Radomír Jareš,-0.057823918244369166,1.0331196
Radomír Polách,-0.05785798489142657,1.0725781
Tomáš Skýpala,-0.05786043537198132,1.1492491
Jarmila Krblichová,-0.057863404240998506,1.1152519
Hans Šteflíček,-0.05787289499788295,1.1415756
Martin Radvan,-0.057874294994572806,1.054888
Lada Špacírkova,-0.05789856612496963,1.1294308
Ivo Musil,-0.05789859808635356,1.0520251
Ladislav Paladino,-0.057900591962340875,1.0080472
Roman Werner,-0.05791016419538775,1.0272802
Jiří Nulíček,-0.05791538120363349,1.0850205
Bohumil Chara,-0.057925013204962184,1.0514644
Jiří Zavadil,-0.05793338544908583,1.0516787
Moravsky Ondrej,-0.05793751341814268,1.0976175
Miloš Zavadil,-0.05794162455190127,1.1376698
Jan Krchak,-0.0579759373927381,1.1051638
Jaroslav Stehlík,-0.05798085676414366,1.0067853
Miroslav Podlešák,-0.057999928879971796,1.0180507
Ivana Faflová,-0.0580251745564494,1.0660689
Tom Liška,-0.05803436736477169,1.0659952
Ladislava Strnadova,-0.058042034367853435,1.1030293
Helena Dresslerová,-0.05804872794166466,1.0958382
Martin Pokorný,-0.058087798190688156,1.0516756
Lubomír Maštera,-0.05809644083598875,1.1293868
Dominik Halásek,-0.058098585729055074,1.0851895
Miroslav Bayer,-0.058110713725735674,1.0072478
Jiří Glos,-0.058114073289333934,1.0125005
Stanislav Palčovič,-0.05811689639156897,1.0251678
Katrin Krautwurmová,-0.05812220307890159,1.0592334
Jan Lauermann,-0.05812415948181243,1.0731194
Zdeněk Filípek,-0.05813342929856774,1.0818369
Milan Hromádka,-0.05813684772191968,1.0051416
Michal Macek,-0.05813933677868782,1.1536723
Martin Ježek,-0.05814273314975987,1.1150095
Zdenek Merta,-0.058145429284160166,1.058613
Renata Cieslarová,-0.05816892875436114,1.0509578
Jakub Tlachal,-0.058171730602810334,1.1462198
Petr Kulhánek,-0.05819114820448973,1.1146992
Jakub Krčma,-0.05820126226233435,1.0459864
Hana Koreisova,-0.05821287276392367,1.052187
Květa Heinischová,-0.05821321234955479,1.0630273
Jaroslav Lepšík,-0.05821991568321255,1.0334089
Filip Berka,-0.05821998613120993,1.1505835
Tomáš Gregor,-0.05823815821902667,1.1463935
Jirka Cejpek,-0.05823990394523049,1.1638883
Evžen Stejskal,-0.058249911595017634,1.1683106
Jaromír Krejcar,-0.05828670897580551,1.276557
Martin Hroudny,-0.058306062366517586,1.0010755
Radek Kutil,-0.058322822708385014,1.0481772
Luděk Novotný,-0.05832672915910703,1.0888335
Michal Kaltoun,-0.058343443264069095,1.0742033
Miro Bendík,-0.05836289965259861,1.1502573
Leoš Novak,-0.058393021437597226,1.0372108
David Žid,-0.058400593897076025,1.0030429
Jan Preisner,-0.058409670930585966,1.1462674
Vít Sedláček,-0.05841202873658857,1.0083319
Pavel Rauš,-0.05842173919888871,1.0144457
Jan Rola,-0.05842448433127728,1.0153
Petr Hácha,-0.05844159216820505,1.0563431
Luboš Děcký,-0.05844458878309805,1.0932263
Dagmar Thomková,-0.058457349612229315,1.0894052
Zdenek Spáčil,-0.058475981399682686,1.1331522
Petr Šolín,-0.05847603238288479,1.0130396
Josef Hoblík,-0.058485601232700246,1.0882015
Jiřina Válková,-0.05849226769513216,1.0179946
Machanova Eva,-0.05849795311997591,1.0970204
Jiří Třeštík,-0.05850211297546509,1.1470239
Petra Hrazdilová,-0.05850889732071107,1.0270131
Josef Polách,-0.058516491603772036,1.1295452
Dalibor Pakosta,-0.05853147903903361,1.0160682
Zuzana Škodová,-0.058533791932050605,1.0674196
Jan Pechánek,-0.05853441857173536,1.1536412
Jindřich Zamazal,-0.0585527572091501,1.0476601
Petr Bureš,-0.05855375529396595,1.0474713
Jan Honzik,-0.058562062655640124,1.0992415
Petr Pigl,-0.05856298375247543,1.0989206
Dušan Polanský,-0.05856377782969291,1.0075864
Lukasm Mrázek,-0.05857982060834904,1.0735275
Pavel Ryšavý,-0.05859610095119189,1.0456812
Petr Chabera,-0.058597455014929245,1.0377128
Jana Zelená,-0.05860715768312191,1.1085341
Andrea Požárová,-0.05861580705228142,1.0720775
Vaclav Novak,-0.058630366087719044,1.0670072
Tomáš Menčík,-0.05863506688284875,1.0658998
Jan Veselý,-0.05863726859851853,1.0139002
Lída Kasíková,-0.058638133106725054,1.1001947
Zdeněk Kulhas,-0.058649099782127345,1.1141722
Luba Mach,-0.05865011484864041,1.0600059
Jiří Koten,-0.05866172398926367,1.0513368
Radomíra Lišková,-0.058663499974631605,1.0727746
Petr Cermak,-0.058681972312176145,1.0848044
Denisa Koupalová,-0.058688489564285184,1.1443331
Michal Bohatý,-0.05869981883640846,1.0750843
Tomáš Šmíd,-0.058707330582659034,1.0071856
Petr Vogl,-0.05871501190264472,1.0449173
Karel Žahour,-0.0587173613392844,1.0288868
Pavol Sedlák,-0.05872935822986708,1.0016291
Roman Kostřeva,-0.0587336478575739,1.0678865
Milan Jirsak,-0.058741684898622026,1.072149
Petr Zemčák,-0.05878533011897613,1.0953095
Jaroslav Froster,-0.05878693362311954,1.090664
Michal Knapík,-0.05880215078547468,1.0713551
Ivo Suchomel,-0.05880564969298191,1.0669667
Jiří Havlík,-0.05880925715473978,1.0550685
Lucie Saxová,-0.058830357740510875,1.0537711
Zdeněk Marek,-0.058837517350855684,1.1680067
Karel Maliska,-0.05883948060737504,1.0568012
Jiří Seliger,-0.05885020092164028,1.1036499
Honza Smaha,-0.05892760400907654,1.0268114
Karel Kotva,-0.05894830011310881,1.0175259
Karel Šíma,-0.05895010726998229,1.0444506
Vlasta Novák,-0.05895510209621024,1.0521874
Vojtěch Vincze,-0.05897103798001002,1.048924
Karel Pavelka,-0.058972525307572354,1.1154989
Antonín Fiala,-0.058976605696444806,1.1149242
Jan Kult,-0.058978179162082256,1.0831401
Miroslav Veselý,-0.05898040697125567,1.127373
Fiala Václav,-0.058990733860682765,1.1434557
Pavel Zbirovský,-0.058992057700040845,1.1306164
Alan Boksa,-0.058992093387146005,1.1615908
Tomáš Tichý,-0.0589960288349311,1.1292508
Milda Šípek,-0.059014853228339714,1.130257
Jirka Marek,-0.05901535625458448,1.0244217
Stanislav Vlček,-0.05901767983642353,1.1972564
Antonín Broz,-0.05903323238544417,1.0233073
Míra Zima,-0.059036134536942564,1.0457485
Marie Gajdosikova,-0.05903837066664569,1.0493147
Zdenek Sobotka,-0.05904103205784034,1.186238
Jindřích Novotný,-0.0590718737223313,1.0099967
Ludmila Odarcenkova,-0.05908023047887517,1.0388889
Miroslav Lhotský,-0.059085305551398015,1.1254789
Tomáš Baláček,-0.059093016539843224,1.0754944
Karel Vojtisek,-0.05910099585630996,1.1736623
Jindra Tesar,-0.05910310568150301,1.0434897
Baranváclav,-0.05911305561197827,1.0772842
Jiří Staško,-0.05911447179823548,1.0946171
Petr Králíček,-0.05911709571848717,1.0695599
Jiří Karpeta,-0.059117770244145496,1.028516
Jaroslav Kubišta,-0.05912645359060126,1.099365
Jiří Kovařík,-0.059127249609446264,1.0521047
Gerzova Andrea,-0.05915363382227656,1.1265681
Martin Hanibal,-0.05915553556865,1.0741304
Zdenka Bila,-0.059158809038608096,1.0817051
Lubomír Dvořák,-0.05916103060130656,1.0649722
Kamil Krpec,-0.05916798783728178,1.0005686
Jiří Rucka,-0.05917534294506155,1.0299768
Oldřiška Sováková,-0.0592057406000191,1.0415852
Jan Skarka,-0.05921992423605377,1.0825268
Patrik Jelinek,-0.05923299391168585,1.0442582
Jiri Rybar,-0.05924327070821628,1.0867735
Radim Veselý,-0.059247889916825724,1.0057409
Karel Bajer,-0.059248587820614707,1.0972254
Šárka Jánová,-0.05926825662578128,1.1249969
Kamil Veselý,-0.05927425049199475,1.0875508
Marie Pučelíková,-0.059278450729030874,1.1291945
Jiří Dlabaja,-0.05928406707425932,1.0680897
Ladislav Storek,-0.059295566507430564,1.0654612
Jiří Janda,-0.05929643443065674,1.0835674
Lenka Kupcová,-0.059300381989301765,1.1813362
Jiří Mečíř,-0.05931800145402866,1.0232142
Michal Bartoš,-0.05935963059792537,1.0868124
Artur Rikan,-0.05937653084904215,1.2173522
Mira Hrevuš,-0.05938810642097442,1.1722963
Petr Vykydal,-0.05939366138389168,1.0764049
Jiří Dufek,-0.059401056871236535,1.0464257
Petr Hořínek,-0.05940250311761752,1.0224465
Taťána Kopcilova,-0.05942067162583409,1.0413822
Lubomír Kirman,-0.05942678368127957,1.0703571
Tomáš Hons,-0.059439911323037,1.0177077
Jan Blaha,-0.05945143040068768,0.99259824
Luboš Motl,-0.059464836579534996,1.0561763
Pavel Stránský,-0.059464878037034985,1.0581969
Miroslav Fera,-0.0594664420860172,1.1039106
Jiří Cvejn,-0.05947546780064433,1.0737787
Lukáš Pluháček,-0.05947741019465097,1.0762832
Jarmila Frgalová,-0.05948867750202558,0.99491197
Jakub Skopalik,-0.05950529794917958,1.074719
Michael Brunnbauer,-0.05952278580703302,1.1129637
Pavel Málek,-0.05955139817191463,1.1560336
Aleš Chmela,-0.05955172588871671,1.1109754
Michal Žák,-0.05955391292457479,1.0139381
Jan Šesták,-0.05956108067018012,1.0575131
Franta Novák,-0.05958357558371591,1.0442085
Robert Pražák,-0.05958980858016866,1.1421443
Lenka Maroušková,-0.05959446810316188,1.0217116
Ondřej Doněk,-0.05960213489178584,1.0688802
Michal Rak,-0.05960706623563056,1.0865469
Aleš Burian,-0.05961126471696798,1.0902808
Marcel Brixy,-0.05961344689385256,1.1215384
Vlasta Sabat,-0.059617165133692585,1.0017104
Michal Hrnko,-0.05963054001560819,1.0458084
Mirek Parez,-0.05963991405882013,1.0682557
Jaroslav Šigut,-0.05965877558032545,1.1024238
Ron Rajský,-0.05967249687757609,1.149385
Karel Válek,-0.05968120680110067,1.1017916
Bohuslav Lepka,-0.05970617186925414,1.05592
Pavel Rejman,-0.05971114390185456,1.1435449
Michal Zmydloch,-0.05972424600426163,1.1578779
Tomáš Hlošek,-0.05972921200017833,1.0264121
Tonda Borek,-0.059732392323253225,1.074948
Zdeněk Šlezinger,-0.05973634979591713,1.0145652
Karel Novotný,-0.05973840285734322,1.1415247
Věra Civínová,-0.05975544787996384,1.1379005
Aleš Jirout,-0.0597565427260075,1.0405741
Miroslav Palenik,-0.059786080113057916,0.99602115
Jaroslav Ptacnik,-0.05980786915302355,1.0395718
Václav Čermák,-0.05980943062427002,1.019664
Oskar Kovarik,-0.059813064722819165,1.0375628
Tomáš Kopecký,-0.05982907685214878,1.1406376
Jiří Več,-0.05983361893383338,1.0156733
Alena Zemanová,-0.059856606659804024,1.0223049
George Skalak,-0.05985928406921015,1.0387266
Martin Fojtík,-0.05986597167458513,1.0921731
Yvette Zikmundová,-0.0598718961166973,1.1188711
Vladimír Hrabal,-0.05987803739110015,1.3058795
Ladislav Černý,-0.05988015088442028,1.0050431
Zbigniew Konewka,-0.05988340465748554,1.1464903
Petr Klvač,-0.05989410279869112,1.1213148
Jiří Vorreth,-0.05989683658795858,0.9941716
Daniel Dietl,-0.05990514962936255,1.0857736
Vladimir Bursak,-0.05991117686884245,1.1688277
Zdeněk Pešek,-0.059918721686908705,1.0694926
Jaroslav Chaloupek,-0.05993726329921212,1.0994583
Rene Chybík,-0.05996359077542196,1.0703223
Eva Krejcova,-0.059968062499216435,1.080113
Tomáš Majer,-0.059970259360918876,1.0507162
Robert Šindler,-0.05997286430186982,1.0793765
Martin Zlámal,-0.05997493050212993,1.0624563
Jaroslav Mišner,-0.05999990852292092,1.0841006
Stanislav Kala,-0.060013037512424316,1.0180153
Petr Štěpánek,-0.060020798151568355,1.0581524
Iva Vanickova,-0.06004652375746955,1.1060817
Alena Kalendova,-0.06010101103160448,1.0557768
Pavel Urbánek,-0.0601196323403676,1.0990099
Tomáš Ruso,-0.06012124880490283,1.0809262
Lenka Ročková,-0.06013551485289964,1.133834
Tomas Novak,-0.06014470709872416,1.0054823
Miroslav Beran,-0.060144879160950626,1.0357345
Mamulova Sarka,-0.06014573827547631,1.0626919
Jaroslav Fikar,-0.06014872170276292,1.0145332
Jitka Limburská,-0.06015355011194384,1.0618527
Martin Geryk,-0.06015796338518781,1.0848993
Martin Brezina,-0.06016067154223259,1.0014206
Vladimír Jirka,-0.06016708646487917,1.0719364
Jiri Vališ,-0.06017045875503707,1.1365553
Ondrej Zeman,-0.06017950748166734,1.1237012
Přemysl Valášek,-0.06019214485502389,1.0495499
Vladimír Kříž,-0.06020373723637723,1.071922
Milan Chochol,-0.060212166342318296,1.0382296
Tomáš Tomanec,-0.06022078316651297,1.033648
Tomáš Jahoda,-0.06022462890281716,1.0864115
Jirka Prášil,-0.06023308947271244,1.0132617
Vlade Berg,-0.06023621348176028,1.0574099
Pavel Hejda,-0.06024431758953741,1.1405547
Kristina Režná,-0.060247111820708577,1.1433138
Libor Heller,-0.060249977094084806,1.1223176
Libor Průša,-0.06025184471377448,1.0948734
Václav Hájek,-0.06027727267385269,1.0360625
Marek Ištok,-0.06028580167386255,1.0566175
Oldřich Doležal,-0.06029390660492956,0.99762344
Marek Toman,-0.06029974825899964,1.1440675
Olda Jansta,-0.060313867057339876,1.0428729
Vitezslav Siuda,-0.060315300952184514,1.0287968
Ivo Skocek,-0.06032001738195092,1.0181291
Vladimír Kubíček,-0.060323308905998796,1.1002691
Jan Jaroš,-0.06032948005079608,1.0353886
Jiří Fibiger,-0.06033618724656903,1.0905776
Vlasta Coufal,-0.060337247521606185,1.1011631
