author,anomaly_score_iforest,anomaly_score_lof
Ivan Penzes,-0.06975632441512519,1.0511734
Jiří Loula,0.0020443446526249853,1.0511712
Stanka Palowska,-0.07762827848687104,1.0511695
Ondřej Hajda,-0.0542783664533828,1.0511665
Andrea Dvořáková,0.038664818650472776,1.0511148
Zuzana Vitulová,-0.07781305758844032,1.0511091
Jaroslav Sušeň,-0.08703831254526884,1.0510828
Viktor Chaloupka,-0.07956797516686615,1.0510755
Jan Vacek,-0.012570344420937851,1.0510167
Marie Poborilova,-0.04850312873750873,1.0510116
Martin Kuba,0.0017637466042790262,1.0509965
Adam Spirit,-0.08473747980036261,1.0509949
Petr Pěkný,-0.07851892230261448,1.0509747
Radovan Cenek,-0.10622283702946261,1.0509611
Jiří Ivančo,-0.05231779317264096,1.0509601
Renata Cieslarová,-0.05816892875436114,1.0509578
Roman Fiala,-0.0898956274810192,1.0509319
Jan Michalík,-0.07014574341053759,1.0509236
Vladimír Müller,-0.08011393704427966,1.0509111
Bourek Martin,-0.04306469781976591,1.050859
Marek Vejšický,-0.08529514381041597,1.0508416
Jan Kazík,-0.07357899045603072,1.0508254
Zdenek Mračno,-0.0890550074100151,1.0508202
Monika Pavlišová,-0.08591441239583447,1.0508196
Petr Houzar,-0.07371546783872035,1.0508015
Kamil Kopejtko,-0.08297154098808757,1.0507895
Zdenka Markova,-0.07700052934845153,1.0507863
Petra Kobrčová,-0.0884504345579088,1.0507839
Jiří Rybář,-0.019338713663000495,1.0507768
Pavel Aron,-0.055003055551385294,1.0507678
Tomáš Matějíčka,-0.041690958386467636,1.0507545
Václav Kuba,-0.03462274690791173,1.0507408
Jiri Šlesinger,-0.0719005655793174,1.0507281
Roman Dobeš,-0.08239137626363685,1.0507253
Pavel Pekař,-0.04045365458507921,1.0507189
Tomáš Majer,-0.059970259360918876,1.0507162
Pavel Jakimiv,-0.08646451391932763,1.0506926
Jan Kovadlina,-0.07572023092620411,1.050668
Pavla Králová,-0.08729174452300936,1.0506623
Kamil Olšanský,0.03558518934766397,1.0506556
František Musil,-0.08343797065621333,1.050653
Jiří Borovička,-0.08377363232973684,1.0506446
Jan Benda,-0.023823858377156337,1.0506175
Alex Roman,-0.06534648136095267,1.0506083
Jiří Žatecký,-0.07645649315184994,1.0505989
Michal Guth,-0.08659047466569841,1.0505428
Kamil Berousek,-0.08539358111498341,1.050533
Tonda Pelc,-0.06958730947741942,1.0505164
Pavel Hutera,-0.07971789781597532,1.0505029
Martin Smola,-0.0476330366687755,1.0504818
Pavel Walenta,-0.051914640422452585,1.0504792
Jan Sokol,-0.038700403349789914,1.0504646
Radek Štaudr,-0.030999357345817935,1.0504432
Zdeněk Čipera,-0.09843911376965342,1.0504287
Radek Zlámal,-0.08941697652550096,1.0504025
Tomáš Havel,0.012390619006613701,1.0504005
Petr Bílek,-0.06387049966176989,1.0503947
Jindřich Marek,-0.0871124346657206,1.0503895
Marian Váňa,-0.09707740118107488,1.0503871
Zbyněk Kalina,-0.08154451755677133,1.0503516
Michal Sikora,-0.04187688391945554,1.0503439
Květa Ďurčová,-0.09385383732974067,1.050333
Pavel Senft,-0.08794499914255538,1.0503244
Vratislav Beneš,-0.06959791256255154,1.0503044
Vlado Hložka,-0.08224510152334646,1.0502933
Věra Mikesková,-0.07648771944116994,1.0502872
Martin Janda,-0.07236151022572657,1.0502765
Jan Budka,-0.019818963755022623,1.0502669
Luděk Poisl,-0.08263278051940448,1.0502614
Petr Pawelka,-0.08012568861353653,1.0502461
Martina Minaříková,-0.06875626690934022,1.0502441
Jiri Kratochvíl,-0.04769636370889868,1.0502344
Marek Pech,-0.07047970123290587,1.0501997
Maja Barková,-0.05708642126968816,1.0501902
Petr Svoboda,-0.08293325202543345,1.0501807
Martin Kolařik,-0.00448164862267475,1.0501478
Anton Kachyňa,-0.07130592056814528,1.0501403
Petr Slováček,-0.0652361806272147,1.0501363
Tomáš Pechanec,-0.06925197453660809,1.050136
Stanislav Hájek,-0.0715364355917279,1.0501301
Miroslav Med,-0.05694520233716466,1.0501279
Peter Timy,-0.0739096251783734,1.0501179
David Toman,-0.07730139549306553,1.050042
Mikuláš Berka,-0.08479866967054811,1.0499934
Leoš Bednář,-0.03618793760476724,1.0499766
Roman Řehula,0.042358174964004625,1.049961
Martin Fafílek,-0.04862796444562989,1.0499603
Pavel Straka,-0.08574769445765845,1.0499451
Lukáš Režnar,-0.06793075450548691,1.0499398
Milan Partyngl,-0.06135388696325211,1.0499327
František Chmelař,-0.066760334337513,1.0499117
Marie Řeháková,0.0032604495190594607,1.0498995
Jan Vystrcil,0.12756646186989262,1.0498974
Jiří Ludvík,-0.06767364770975504,1.049891
Hynek Stodůlka,-0.07518029886828226,1.049861
Karel Malina,-0.08519608656367383,1.0498546
Stanislav Machovský,-0.08430741116363671,1.0498317
Vladimír Veselský,-0.06099389529344429,1.0498245
Tomaš Pavlik,-0.07633068624570633,1.0498222
Dalibor Hora,0.03358148934421712,1.0497915
Jaroslav Radil,-0.09567889289760095,1.0497849
Karel Švejda,-0.08199510004841915,1.0497843
Jarek Ady,-0.07608738273959148,1.0497813
Petr Čížek,-0.04631955796880216,1.0497613
Machovec Frantisek,-0.022024200053881837,1.0497519
Jiří Antonín,-0.07338858027250483,1.049727
Václav Rohusch,-0.08709342944771287,1.049712
Tomáš Junk,-0.06715102698048481,1.0496839
Roman Dvořák,-0.06559918419226057,1.0496796
Filip Kolar,-0.07700463287371939,1.0496793
Petr Procházka,-0.09627994884788776,1.0496745
Pavel Lanc,-0.08397682431856762,1.0496564
Petr Gregor,0.015957431899515262,1.0496509
Iveta Janíčková,-0.0848714136291212,1.0496488
Rudolf Hruboň,-0.08592751788275305,1.0496479
Radovan Seidl,-0.060415933245605624,1.0496477
Petr Bosák,-0.07974782697949645,1.0496433
Ján Malý,-0.0868538742844106,1.0496373
Ján Babjak,-0.08464871341206665,1.0496334
Jarda Richter,-0.09179219810022493,1.0496027
Jan Faukner,-0.05503091853789788,1.0495985
Lubomir Sigmund,-0.06564037115255983,1.0495837
Marta Naglowska,-0.0837859567331024,1.0495675
Pavel Fiša,-0.0730799970321998,1.0495646
Tomas Novák,-0.06077158466937538,1.049563
Petr Brabec,-0.091810000460823,1.0495605
Karel Bořuta,-0.06361788434260063,1.0495598
Marek Hans,-0.08003437182414919,1.0495588
Přemysl Valášek,-0.06019214485502389,1.0495499
Jan Srna,-0.0746171799842747,1.0495363
Radek Benda,-0.09064335828125664,1.0495193
Jakub Horák,0.0041404550418160935,1.049513
Petr Foltýn,-0.049324543853751734,1.0495107
Jaroslav Tatalák,-0.06111469764129007,1.0494976
Petr Kocourek,-0.02021813078928536,1.049486
Zdeněk Fila,-0.06691207636354829,1.0494707
Petr Kubeška,-0.0954114857066597,1.0494652
Pavla Goldova,-0.012720245851840728,1.049457
Daniel Marek,-0.06538406632984017,1.0494063
Petr Fibich,-0.07840780840236655,1.0493977
Radim Floryk,-0.0671206687105192,1.049385
Jiří Malík,-0.06590104211132769,1.049378
Pavel Polák,-0.0737217285858146,1.0493495
David Juchelka,-0.07283566531927782,1.0493401
Otakar Šašecí,-0.03879210740315353,1.0493383
Marie Gajdosikova,-0.05903837066664569,1.0493147
Milan Pospisil,-0.06882764041934347,1.0493047
Tomáš Hobzík,-0.05725834724907214,1.049278
Petr Pluhař,-0.04284485211092226,1.0492759
Kateřina Ballingová,-0.017384602771685576,1.0492303
Petr Krajčovič,-0.028054690122407966,1.0492215
Ladislav Maľa,-0.060490447230257316,1.0492125
Petr Brabenec,-0.09309385379945523,1.0492107
Petr Matěj,-0.07067863453698287,1.0492026
Hana Stojanová,-0.014670176133894985,1.0491961
Tomáš Buzín,-0.07860907380448906,1.0491934
Petr Omelka,-0.08649380912722987,1.0491883
Jaroslav Poláček,-0.08466856594848166,1.049184
Kirchner Jakub,-0.06740486242963745,1.0491788
Pavel Ruzicka,0.04177097741249214,1.0491763
Pavel Starek,0.019009416990373285,1.0491563
Vojta Hlaváček,-0.020241166464313398,1.0491178
Václav Kašpar,-0.068584778208713,1.0490943
Petr Falta,-0.07001318346622704,1.0490897
Pavel Tousecky,-0.07742395267954039,1.0490822
Miroslav Holoubek,-0.07388483567656612,1.0490792
Jan Háček,-0.0021642650077278724,1.0490594
Miloš Blažek,-0.03648739622777292,1.0490437
Michal Sviba,-0.07953608093248599,1.04904
Jiří Válek,0.038900991618502356,1.0490315
Petr Kalina,-0.08541855929640874,1.049026
Ivo Kukrecht,-0.0463130004364552,1.0490135
Petr Sekera,-0.07390948613694015,1.0490001
Jiří Havel,-0.06364747255218917,1.0489887
Vaclav Mastalir,-0.06180570143902975,1.0489877
Filip Vašíček,-0.07161141539946542,1.0489647
Adam Polák,-0.06795947535245755,1.0489632
Karel Chomát,-0.06745685633973364,1.0489317
Vojtěch Vincze,-0.05897103798001002,1.048924
Jiří Valenta,-0.03333786818362677,1.0489118
Dagmar Smejkalová,0.013098177880444928,1.0489028
Jakub Konicar,-0.07297143525818012,1.0488789
Pavel Oldřich Fiala,-0.07290656593117334,1.0488786
Lukáš Novotný,-0.09330996169080719,1.0488737
Igor Zatloukal,-0.06926128984054208,1.0488628
Jiří Mošna,-0.08799853846549788,1.0488605
David Novotný,-0.00672749320072763,1.0488572
Karel Jirásek,-0.09462114159555923,1.0488484
Mojmír Švarc,-0.05060819746986733,1.048845
Tomáš Vojtěch,0.0010322381188363483,1.04884
Petr Martinek,-0.05131228118541736,1.0488389
Tomas Hodík,-0.07715368382249266,1.0488312
Thomas König,-0.07538818803834324,1.0488274
Matěj Novosad,-0.06788191036684532,1.0487999
Jitka Říčařová,-0.092267752756233,1.0487742
Karel Jeřábek,-0.06667862605572156,1.0487487
Ondřej Nečas,-0.04680667382326448,1.0487455
František Saksun,-0.08774387238262765,1.0487273
David Zajac,-0.09095464708469009,1.0487198
Ladislav Portyš,-0.03527448755272594,1.0487187
Martin Vokoun,-0.06908683752714917,1.0487107
Jarek Musial,-0.05560159214271426,1.0487025
Tina Málová,-0.07458306125430486,1.0486934
Hana Vejplachová,-0.07258148815938265,1.0486925
Valeana Šabatová,-0.01571245136463273,1.0486779
Jarek Lesyk,-0.04156170413857091,1.0486681
Vlasta Veselá,-0.07894125112671002,1.0486615
Milan Kovaricek,-0.014392061756194174,1.0486526
Pavel Madr,-0.07387719150900268,1.0486162
David Kotrys,-0.07548184586896423,1.0485731
Marek Londa,-0.03352889005238796,1.0485437
Marek Starý,-0.08243689831542583,1.0485222
Ales Rehor,-0.08539211821297227,1.0484982
Zdeněk Pilz,-0.0670068902174572,1.0484914
Alenka Dvořáková,-0.010418981680557327,1.0484796
Lukáš Sajda,-0.07036095168063733,1.0484688
Jirka Bříza,-0.06242133601751165,1.0484684
Jan Zvedelik,-0.07618100543988782,1.0484631
Irena Parklova,-0.055270858798317946,1.0484208
Tomáš Danys,-0.07256032966826492,1.048418
Martin Želez,-0.08634329826110643,1.0484103
Miloš Klepáček,-0.0797831600697102,1.048362
Antonín Posmyk,-0.0841306080444193,1.0483348
Jaroslav Lesnik,-0.07478211169545779,1.0483253
Petr Pavlíček,-0.038237838962929094,1.0483174
Petr Gajdáček,-0.023279607309616646,1.0483004
Ján Rajčan,-0.08555763544564965,1.0482992
Karel Vrána,-0.07951559005766912,1.0482852
Antonín Prokůpek,0.007244005687044142,1.0482674
Jan Čech,-0.08477770720035033,1.0482551
Josef Matoušek,-0.04364806317312059,1.0482533
Radim Kacela,-0.07426191562123496,1.0482287
Vaclav Demek,-0.0690369172657126,1.048218
Ladislav Ďurkáč,-0.07311109814649902,1.0482125
Michal Jursa,-0.07517050984545753,1.0481973
Michal Jeřábek,-0.06760878357683214,1.0481862
Jaros Siska,-0.07757404641188759,1.0481852
Radek Kutil,-0.058322822708385014,1.0481772
Věra Rambousková,-0.08466561111136772,1.0481673
Tomas Husek,-0.06838440807986784,1.0481614
Stanislav Kroupa,-0.09351813507855922,1.048154
Tomas Kopal,-0.07053914018479945,1.0481536
Jana Hájková,-0.06470042454284469,1.0481431
Jan Hornak,-0.04487874551218651,1.0481397
Monika Švarcová,-0.08105094778254796,1.0480962
Tadeáš Vinkl,-0.0694014851686231,1.0480951
Jiří Ostarek,-0.06395307996605343,1.048065
Jaroslav Pelcl,-0.05009775657655963,1.0480644
Jiří Patera,-0.09195422705100181,1.048064
Martin Siničák,-0.07419851384225173,1.0480578
Jan Škoda,-0.07957264696748295,1.0480349
Petr Novak,-0.09126893955868082,1.0480258
Patrik Kopecky,-0.06948159366727419,1.0480149
Vítězslav Horák,-0.05104142237351361,1.0479814
Vladimír,-0.03448871830730943,1.0479662
Martin Melichar,-0.08396692342099638,1.0479658
Michala Kočková,-0.09856889011465503,1.0479641
Miloslav Zavadil,-0.0806685029903158,1.0479486
Renáta Sladká,-0.07957864257498543,1.0479417
Martin Korec,-0.05312860908279088,1.0479338
Jaroslav Vančata,0.010519119311586222,1.0479286
Jiří Kalina,-0.047729984030882466,1.0479162
Marta Foltýnová,-0.05473181708782204,1.0478905
Roman Prokůpek,-0.0673557537493168,1.0478729
Viktor Nádvorník,-0.09279028465007533,1.0478545
Milan Perný,-0.05377410961115414,1.0478518
Zdeněk Kudrnáč,-0.06567383306371344,1.0478482
Marie Ryšková,-0.07175142110032912,1.0478312
Jan Paur,-0.051603999408645795,1.0478269
Marta Ďurďová,-0.07683555998954245,1.0478134
Jiří Holek,-0.04905352459197693,1.0478123
Jan Prazak,-0.048973492391028606,1.0478069
Pavel Pesat,-0.07945246881953588,1.0477884
Jaroslav Mrňous,-0.10116946007528332,1.0477846
Ivan Běhounek,-0.06404207747246032,1.0477831
Zdenka Mičánková,-0.08259568725483002,1.0477654
Lubor Šimek,0.004355196613192058,1.0477407
Sovicka Jan,-0.07404313769855836,1.0477247
František Dobrota,-0.09078208247490588,1.0477192
Stanislav Uhlíř,-0.07073793953513574,1.047715
Honza Dvořák,-0.08709570191039878,1.0476978
Radovan Karpíšek,-0.06195440599985935,1.0476906
Vladimír Vojcík,0.004609379244874201,1.0476631
Jindřich Zamazal,-0.0585527572091501,1.0476601
Miloš Gardian,0.006405127854706483,1.0476567
Robert Čapek,-0.09179144558117736,1.0476269
Martin Kubicek,-0.08100611504458771,1.0476247
Jitka Kmentová,-0.09197716807499451,1.0476003
Radomír Holuša,-0.0738914116799484,1.04759
Milan Bydzovsky,-0.07772617562616324,1.0475827
Irena Dombrovská,-0.054769029707418815,1.047582
Jáchym Berka,-0.061725837128805805,1.0475653
Jiří Cipín,-0.06463728034293853,1.0475564
Karel Preisler,-0.017177351315576128,1.0475504
Jan Polévka,-0.07823018649427627,1.047497
Petr Bureš,-0.05855375529396595,1.0474713
Zdenha Novák,-0.03745093421650275,1.0474701
Jan Puskás,-0.039302850835176095,1.0474412
Marian Bedrich,-0.08816400027352422,1.0474131
Jaroslav Stříteský,-0.08481525031809956,1.0474085
Bára Tučková,-0.030745239024896065,1.0474082
Tomáš Boukal,-0.03006617566756309,1.0474038
Zita Kabátová,0.017840225776756147,1.0473968
Monika Řezáčová,-0.09220311638049894,1.0473374
Milan Bartoň,-0.09150349452124984,1.0473219
Viktor Rybáček,-0.07143514477389917,1.0472872
Vlasta Doležalová,-0.06781974621371656,1.0472764
Evicka Jirik,-0.0469803258577452,1.0472679
Ludvík Moravec,-0.08746803606707765,1.0472276
Aleš Malina,-0.07288459190655727,1.0472085
Josef Havel,-0.08514376663292522,1.0472043
Leoš Kaňa,-0.06272981533629601,1.0471966
Dušan Pluhař,0.005008337400357776,1.0471948
Zdenek Kuželka,-0.045598677256409426,1.0471691
Milan Nekola,-0.04412016812612801,1.0471616
Ladislav Fau,-0.04851817361879568,1.0471603
Marie Hrbková,-0.0716665467135742,1.0471255
Tomáš Hanák,-0.010847886328278655,1.0470927
Jana Brant,-0.004621764331098288,1.0470918
Filip Mucala,0.1127880614417548,1.0470808
Jiří Bareš,-0.06503005693816499,1.0470765
Rosta Jílek,-0.06906262400287488,1.0470747
Novák Aleš,-0.07732395610951559,1.0470384
David Dedek,-0.03920702927284453,1.0470383
Pavel Machala Ap,0.0029587507406138025,1.0470176
Vladimír Král,-0.08371751768019259,1.0470028
Milan Jeřábek,-0.06885178186368596,1.0469434
Miloš Štěpánek,-0.09115920165209063,1.0469406
Jiří Knaifl,-0.09776409211179032,1.0469096
Jiří Šimek,-0.07228407729952352,1.0469085
Eva Novotná,-0.08167457663297362,1.0468953
Jiří Rendl,-0.0196916655278353,1.0468801
Rudolf Kudrnáč,-0.06343603439633105,1.0468793
René Valenta,-0.08297347840712349,1.0468688
Vlado Stoker,-0.07044796680141235,1.0468681
Vecer Frantisek,-0.06624988896685785,1.0468642
Roman Souřezný,-0.08284581631678489,1.046809
Karel Samek,-0.08409722228892003,1.0467918
Vladimír Kohant,-0.08183212268900864,1.0467904
Petr Suchý,-0.05673031202287243,1.0467869
Aleš Mráz,-0.07445835018013369,1.0467858
Pavel Stratil,-0.07201323854186537,1.046783
Štěpánka Kohoutová,-0.05068928493847724,1.0467786
Petr Sivak,-0.07269189808611659,1.0467737
Jaroslava Pomejová,-0.07728952097036823,1.0467376
František Rusek,-0.08740950637367262,1.046728
Ivana Kojzarova,-0.08697198100851422,1.0467204
Martin Pinďák,0.06606883031534871,1.046709
Eduard Reichelt,-0.08743904846542233,1.0466977
Ondřej Šíra,-0.08667702728386101,1.0466967
Veronika Gebouská,-0.05771003345800335,1.0466692
Libor Pecháček,-0.05434383061871373,1.0466461
Hana Froňková,-0.06876870822969017,1.0466417
Jaroslav Ročárek,-0.019308777558471435,1.0466273
Jiří Brož,-0.07582284979025655,1.0466263
Jan Holub,-0.0231118285706034,1.0466253
Radim Kubíček,-0.08121596719190388,1.0466175
Ludovit Kocsis,-0.07578012936023398,1.0465983
Zdeněk Vintr,-0.03915256894297242,1.0465648
František Martínek,-0.06369013217617936,1.0465466
Jana Ježková,-0.08732241161390197,1.0465429
Jan-Matěj Rak,-0.07177513976897965,1.0465392
Zdena Kuliš,-0.07695002269060813,1.0465313
Ivo Hlozek,-0.08155485900442616,1.0465281
Jaroslav Veselý,-0.09838636354360736,1.0465091
Marie Šourková,-0.07411269998492154,1.0464995
Petr Pomalý,-0.08114558946332301,1.0464921
Mila Vagner,-0.07104846630112144,1.046492
Jiří Jelínek,-0.09067840936024496,1.0464896
Vratislav Ludvík,0.009721132017513012,1.0464761
Michal Drozd,0.016593962041554666,1.0464693
Ing.marie Hájková,-0.07461003554594264,1.0464631
Petr Mika,-0.0759162363299869,1.0464622
Lenka Kramešová,-0.06403192905629662,1.0464427
Pavel Krůta,-0.06736300359094816,1.0464408
Jiří Dufek,-0.059401056871236535,1.0464257
Pavel Zigal,-0.080826909689795,1.0464246
Pavel Svoboda,-0.03736804382611625,1.0464224
Petr Kejř,0.031040496703903298,1.0464206
Slavomír Rosík,-0.06788455705228036,1.0464188
Jaroslav Prchal,-0.011769861784905189,1.0464108
Petr Srovnal,-0.08997541921488406,1.0464108
Jiří Trejbal,-0.08661662629920902,1.0463774
Martin Holik,-0.04406134490583513,1.0463698
Tomáš Radon,-0.07403343455068045,1.0463593
David Musil,-0.08417097336003304,1.0463097
Honza Kráčmar,-0.049956489250373326,1.046303
Petr Kalich,-0.06813497299612736,1.0463012
Pavel Sláma,-0.07662976605703248,1.0462694
Josef Pavelka,-0.08469921889372445,1.0462683
Miloslav Krutílek,-0.0762118604008073,1.0462667
František Pechočiak,-0.06801183684990308,1.0462615
Roman Pokorný,-0.0857862655065208,1.0462593
František Vybiral,-0.053735977690965386,1.0462568
Pavel Klimeš,-0.02640343723069205,1.0462393
Jan Vokuč,-0.021741233917417613,1.0462343
Bohumír Boruta,-0.09045150261550694,1.0462186
Josef Belsar,-0.050134936921174655,1.0462178
Karel Barta,-0.07271069788298717,1.0462157
Radim Palzer,-0.05595686738694128,1.0461656
Milan Sagi,-0.07986035392523844,1.0461605
Venca Dobeš,-0.10069485599223904,1.0461401
Iveta Válková,-0.020207776155093837,1.0461348
Milan Kužel,-0.07866495008138774,1.0461335
Lada Chamrad,-0.04166799774248664,1.0461175
Jiří Staněk Štefan,-0.08657997243731225,1.0461142
Karel Stržanovský,-0.06853237172887994,1.0460937
Pavel Tuček,-0.07513188086041933,1.0460889
Zdeněk Řepka,-0.08842549564003727,1.0460842
Honza Rychly,-0.07855368508044208,1.0460705
Ivana Truneckova,-0.08194823252427536,1.0460615
Václav Pospíšil,0.01727072209576197,1.0460474
Ciesla Petr,-0.03141248937250163,1.0460341
Lubomír Husar,-0.023513950844785914,1.0460297
Stanislav Sikora,-0.09044788179741492,1.0460291
Jiří Seidl,-0.09308919323211728,1.0460168
Martin Vyhlídal,-0.072131284160453,1.0460168
Jan Míka,-0.0881548290701002,1.0460006
Martin Tauš,-0.045111940944083107,1.0459989
Jakub Krčma,-0.05820126226233435,1.0459864
Václav Tomka,-0.08459376987459488,1.0459293
Vladimír Pičman,-0.062016596790620104,1.0459241
Milan Harmáček,-0.07342176208070056,1.0459154
Jan Stanek,-0.09316892781876168,1.0459111
Srbova Meri,-0.06948014778744105,1.0458796
Tomáš Němec,-0.044819414545800074,1.0458536
Michal Čižmár,-0.07032703002134538,1.0458492
Tomáš Marný,-0.08332841687846743,1.0458436
Michal Hrnko,-0.05963054001560819,1.0458084
Dan Koles,-0.0908298663838667,1.0458083
Jakub Doležel,-0.08448814121662995,1.0458024
Jiří Kusala,-0.07737162670359143,1.045772
Jan Hradecký,-0.06215883535039102,1.0457618
Petr Kratochvíl,-0.04630403812466527,1.045758
Míra Zima,-0.059036134536942564,1.0457485
Marek Pospíšil,-0.0367134727835684,1.0457332
Martin Mikota,-0.056814793815124665,1.0457098
Radek Pilný,-0.03501429771239045,1.0457038
Anna Nečasová,0.03939639726623412,1.0456927
Martin Pálka,-0.1002634680189532,1.0456829
Pavel Ryšavý,-0.05859610095119189,1.0456812
Bruno Winter,-0.021216621835984162,1.0456421
Michaela Valentová,-0.015173937949452487,1.0456399
Martin Krejčí,-0.08726028058717455,1.0456355
Jaroslav Kadlec,-0.03607583274483367,1.045601
Miroslav Zahradnik,-0.03905414953404812,1.0455908
Zbyněk Prášek,-0.08642316958544838,1.0455879
Zdenek Jurkemik,-0.0953489744948961,1.0455453
Jiři Ševčik,-0.07875584249501993,1.0455321
Pavel Vamberský,-0.08531817845190237,1.045531
Romana Linkova,-0.08587805207678323,1.0455122
Pavel Pilný,-0.07057326457664387,1.04551
Pavel Teodosijev,-0.06815528056168085,1.0454993
Oldřich Paulíček,-0.0719129637735254,1.0454986
Roman Hádek,-0.06892921371691202,1.0454869
Štěpán Kot,-0.08378069611680827,1.0454727
Jiří Roth,-0.07610340900353924,1.0454438
Zdeněk Pokorný,-0.04503421007834851,1.0453819
Martin Strnad,-0.0875061190522054,1.0453719
Lenka Vítová,-0.06989040441120947,1.0453705
Kamil Hladík,-0.05172581368112317,1.0452573
Martin Brzobohatý,-0.08156797359038459,1.0452477
Leos Siegel,-0.060767322165649174,1.0452325
Kateřina Srpova,-0.07634739034538568,1.0452254
Mirek Vránek,-0.011742946226474538,1.0452209
Jiri Zajic,-0.0759434919451199,1.045218
Zdenka Marková,-0.09230332005044944,1.0452106
Radim Arendáš,-0.08783760213993946,1.0451992
Mates Kotera,-0.08636304979181458,1.045181
Pavel Hubený,-0.055860810416482,1.045119
Martin Čížek,-0.0762725772347646,1.0451084
Petr Říčný,0.025569180658573054,1.0451006
Renata Nová,-0.06081466941070329,1.0450672
Pavel Nováček,-0.057770990282192736,1.0450653
Alena Čejková,-0.04688991556168004,1.0450503
Petr Macháček,-0.08142479615229514,1.0450342
Martina Topičová,-0.07740677876322827,1.0450132
Olga Navrátilová,-0.045333828050909186,1.0450059
Kristina Agdanská,-0.07975465524978759,1.0449998
Topič Antonín,-0.08061357678483083,1.0449994
Hana Červinková,0.01776426980155854,1.0449983
Bohmer Jiri,-0.08752012677010951,1.0449983
Tomáš Kot,-0.07636752139884984,1.0449789
Miroslav Vojáček,-0.06820358013782679,1.0449736
Jaroslav Kyprian,0.03967511627625775,1.0449585
Ivan Brabec,-0.07520547882413964,1.0449455
Richard Kratochvíl,-0.024605872304846454,1.0449352
Josef Blažek,-0.07345099507924208,1.0449191
Petr Vogl,-0.05871501190264472,1.0449173
Jaroslav Jun,-0.07573977328083276,1.0449156
Jitka Krätschmerová,-0.01851815216918129,1.0448444
Tomáš Matras,-0.1000459321094645,1.0448343
Petr Nál,-0.07857283640609619,1.0448291
Jiří Pakosta,-0.08974239683217822,1.0447981
Roman Goněc,-0.07925542409004643,1.044771
Vladimir Wohlrath,-0.019873014087306906,1.0447483
David Ondečko,-0.0764919349549274,1.0447432
Petr Batušek,-0.07769441002388244,1.0447346
Josef Kec,-0.09521290394021958,1.0447178
Tomáš Crha,-0.08469026173742017,1.0447125
Pavel Zelený Kos,-0.08513101051725186,1.0447057
Marcel Suško,-0.08603973336500925,1.0447043
Jan Krátký,-0.07765329940018689,1.0446951
Petr Kotásek,-0.06400792624275442,1.0446949
Tim Valek,-0.04667231223612639,1.0446929
Jitka Nováková,-0.06457534676704108,1.0446647
Petr Čermák,-0.08022692234565387,1.0446241
Helena Deutschová,-0.0773375958479744,1.0446138
Petr Páleník,-0.03122836494574105,1.0446082
Rafael Bittner,-0.04242560012324326,1.0445983
Kateřina Bošková,-0.07742080051598421,1.0445914
Dalibor Večeřa,-0.09519888479158123,1.0445812
Jan Balcar,-0.06959206501741044,1.044568
František Slavík,-0.0684782476053189,1.0445485
Petr Druhý,-0.0839524098659662,1.044547
Tomáš Juranka,-0.0631121290725255,1.0445275
Pavel Kubišta,-0.07080441570468748,1.0445178
Jaroslav Dudl,-0.0661992465300798,1.0445055
Petr Schönack,-0.08625671435386628,1.0444932
Roman Lasak,-0.07102970755165905,1.0444691
Karel Šíma,-0.05895010726998229,1.0444506
Karel Konsel,-0.04571459205013978,1.0444499
Marek Pastalka,-0.07111512354816513,1.0444429
Zdeněk Klusák,-0.08151539714248601,1.0444373
Václav Kohlíček,-0.08181510052511842,1.0444348
Jan Jiříček,-0.03882198196496783,1.0444287
Martin Bauer,-0.08382837939087068,1.0444063
Michal Talman,-0.08033193631551588,1.0443888
Miloš Pavel,-0.07237851190853695,1.0443468
Milan Kudela,-0.06594438993683466,1.0443442
Martin Hlavatyn,-0.05676666885240017,1.0443366
Josef Haifler,-0.054509747311755286,1.0443236
Martisek Karel,-0.03864559658515537,1.0443109
Dalibor Jordan,-0.0650966846532613,1.0443087
Věra Tihelková,-0.08175323686345198,1.0443014
Jirka Vrabec,-0.028354143398873044,1.0442847
Václav Zmrzlý,-0.07284576416871269,1.0442787
Vojta Uhlík,-0.051302451000186156,1.0442628
Alena Boudová,-0.0868165384195998,1.0442604
Patrik Jelinek,-0.05923299391168585,1.0442582
Tom Kouba,0.02503845503246349,1.0442573
Jaroslav Kratochvíl,-0.08918884849858816,1.0442524
Radek Šperlich,-0.020469014002962804,1.0442358
Vladimír Kubát,-0.08301273316861124,1.0442203
Franta Novák,-0.05958357558371591,1.0442085
Jaroslav Kudyn,0.070866317160311,1.044207
Jiří Čížek,-0.02566301884638994,1.0442007
Miroslav Krpec,-0.09117568992414582,1.0441977
David Lavička,-0.0429530343812472,1.0441945
Josef Dornak,-0.008281576075086783,1.044174
Antonín Soukup,-0.07595392380651678,1.0441515
Viki Týnová,-0.0824207892662967,1.0441387
Žaneta Lohrová,-0.07167127891151803,1.044136
David Horák,-0.06982963927586056,1.0441275
Lenka Holatová,-0.08273358020417804,1.0440739
Zdeněk Suchý,-0.04908654381362926,1.0440599
Václav Kříž,-0.08589010859535301,1.0440594
Pavel Hroščaník,-0.019931358994878356,1.0440439
Jan Jelínek,-0.07221690064144193,1.0440387
Pavel Butula,-0.004803670274604155,1.0440341
